"No.","Time","Source","Destination","Protocol","Length","Info"
"998","127.158502","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2409/26889, ttl=128 (reply in 999)"
"999","127.158577","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2409/26889, ttl=128 (request in 998)"
"1000","127.333403","192.168.100.14","1.0.0.1","TCP","66","57496  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1001","127.349872","1.0.0.1","192.168.100.14","TCP","66","443  >  57496 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1412 SACK_PERM=1 WS=1024"
"1002","127.349970","192.168.100.14","1.0.0.1","TCP","54","57496  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"1003","127.350283","192.168.100.14","1.0.0.1","TLSv1.3","344","Client Hello"
"1004","127.366444","1.0.0.1","192.168.100.14","TCP","60","443  >  57496 [ACK] Seq=1 Ack=291 Win=30720 Len=0"
"1005","127.368112","1.0.0.1","192.168.100.14","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"1006","127.368479","1.0.0.1","192.168.100.14","TCP","1466","443  >  57496 [ACK] Seq=1413 Ack=291 Win=30720 Len=1412 [TCP segment of a reassembled PDU]"
"1007","127.368480","1.0.0.1","192.168.100.14","TLSv1.3","162","Application Data"
"1008","127.368530","192.168.100.14","1.0.0.1","TCP","54","57496  >  443 [ACK] Seq=291 Ack=2933 Win=66304 Len=0"
"1009","127.373555","192.168.100.14","1.0.0.1","TLSv1.3","118","Change Cipher Spec, Application Data"
"1010","127.373720","192.168.100.14","1.0.0.1","TLSv1.3","140","Application Data"
"1011","127.373840","192.168.100.14","1.0.0.1","TLSv1.3","232","Application Data"
"1012","127.373910","192.168.100.14","1.0.0.1","TLSv1.3","143","Application Data"
"1013","127.373955","192.168.100.14","1.0.0.1","TLSv1.3","85","Application Data"
"1014","127.389398","1.0.0.1","192.168.100.14","TLSv1.3","116","Application Data"
"1015","127.389550","192.168.100.14","1.0.0.1","TLSv1.3","85","Application Data"
"1016","127.389693","1.0.0.1","192.168.100.14","TLSv1.3","85","Application Data"
"1017","127.390540","1.0.0.1","192.168.100.14","TCP","60","443  >  57496 [ACK] Seq=3026 Ack=739 Win=31744 Len=0"
"1018","127.391975","1.0.0.1","192.168.100.14","TLSv1.3","387","Application Data"
"1019","127.392049","192.168.100.14","1.0.0.1","TCP","54","57496  >  443 [ACK] Seq=770 Ack=3359 Win=65792 Len=0"
"1020","127.392193","1.0.0.1","192.168.100.14","TLSv1.3","85","Application Data"
"1021","127.394133","192.168.100.14","74.125.24.94","UDP","1392","51814  >  443 Len=1350"
"1022","127.394408","192.168.100.14","74.125.24.94","UDP","329","51814  >  443 Len=287"
"1023","127.424145","74.125.24.94","192.168.100.14","UDP","1392","443  >  51814 Len=1350"
"1024","127.424599","74.125.24.94","192.168.100.14","UDP","1392","443  >  51814 Len=1350"
"1025","127.425622","192.168.100.14","74.125.24.94","UDP","78","51814  >  443 Len=36"
"1026","127.429102","192.168.100.14","74.125.24.94","UDP","1392","51814  >  443 Len=1350"
"1027","127.429186","192.168.100.14","74.125.24.94","UDP","329","51814  >  443 Len=287"
"1028","127.437797","192.168.100.14","1.0.0.1","TCP","54","57496  >  443 [ACK] Seq=770 Ack=3390 Win=65792 Len=0"
"1029","127.446048","1.0.0.1","192.168.100.14","TCP","60","443  >  57496 [ACK] Seq=3390 Ack=770 Win=31744 Len=0"
"1030","127.449848","74.125.24.94","192.168.100.14","UDP","78","443  >  51814 Len=36"
"1031","127.458285","74.125.24.94","192.168.100.14","UDP","65","443  >  51814 Len=23"
"1032","127.458862","74.125.24.94","192.168.100.14","UDP","1392","443  >  51814 Len=1350"
"1033","127.458863","74.125.24.94","192.168.100.14","UDP","73","443  >  51814 Len=31"
"1034","127.458863","74.125.24.94","192.168.100.14","UDP","65","443  >  51814 Len=23"
"1035","127.459252","192.168.100.14","74.125.24.94","UDP","83","51814  >  443 Len=41"
"1036","127.459336","192.168.100.14","74.125.24.94","UDP","73","51814  >  443 Len=31"
"1037","127.459388","192.168.100.14","74.125.24.94","UDP","73","51814  >  443 Len=31"
"1038","127.459436","192.168.100.14","74.125.24.94","UDP","70","51814  >  443 Len=28"
"1039","127.489888","74.125.24.94","192.168.100.14","UDP","62","443  >  51814 Len=20"
"1040","127.624317","74.125.24.94","192.168.100.14","UDP","196","443  >  51814 Len=154"
"1041","127.624924","74.125.24.94","192.168.100.14","UDP","60","443  >  51814 Len=16"
"1042","127.625059","192.168.100.14","74.125.24.94","UDP","70","51814  >  443 Len=28"
"1043","127.702469","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56032/57562, ttl=128 (reply in 1044)"
"1044","127.702545","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56032/57562, ttl=128 (request in 1043)"
"1045","127.784925","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1238/54788, ttl=128 (reply in 1046)"
"1046","127.785003","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1238/54788, ttl=128 (request in 1045)"
"1047","128.030365","IntelCor_bb:93:4c","Azurewav_44:a4:d3","ARP","42","Who has 192.168.100.14? Tell 192.168.100.25"
"1048","128.030392","Azurewav_44:a4:d3","IntelCor_bb:93:4c","ARP","42","192.168.100.14 is at 80:a5:89:44:a4:d3"
"1049","128.168653","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2410/27145, ttl=128 (reply in 1050)"
"1050","128.168729","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2410/27145, ttl=128 (request in 1049)"
"1051","128.716345","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56034/58074, ttl=128 (reply in 1052)"
"1052","128.716420","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56034/58074, ttl=128 (request in 1051)"
"1053","128.807450","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1239/55044, ttl=128 (reply in 1054)"
"1054","128.807525","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1239/55044, ttl=128 (request in 1053)"
"1055","129.226654","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2411/27401, ttl=128 (reply in 1056)"
"1056","129.226761","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2411/27401, ttl=128 (request in 1055)"
"1057","129.729907","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56036/58586, ttl=128 (reply in 1058)"
"1058","129.729983","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56036/58586, ttl=128 (request in 1057)"
"1059","129.825528","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1240/55300, ttl=128 (reply in 1060)"
"1060","129.825603","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1240/55300, ttl=128 (request in 1059)"
"1061","130.183749","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2412/27657, ttl=128 (reply in 1062)"
"1062","130.183848","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2412/27657, ttl=128 (request in 1061)"
"1063","130.744273","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56038/59098, ttl=128 (reply in 1064)"
"1064","130.744350","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56038/59098, ttl=128 (request in 1063)"
"1065","130.853686","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1241/55556, ttl=128 (reply in 1066)"
"1066","130.853759","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1241/55556, ttl=128 (request in 1065)"
"1067","131.038033","192.168.100.14","40.84.185.67","TLSv1.2","235","Application Data"
"1068","131.191373","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2413/27913, ttl=128 (reply in 1069)"
"1069","131.191449","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2413/27913, ttl=128 (request in 1068)"
"1070","131.317892","40.84.185.67","192.168.100.14","TCP","60","9354  >  57042 [ACK] Seq=1 Ack=544 Win=1022 Len=0"
"1071","131.757536","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56040/59610, ttl=128 (reply in 1072)"
"1072","131.757622","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56040/59610, ttl=128 (request in 1071)"
"1073","131.877881","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1242/55812, ttl=128 (reply in 1074)"
"1074","131.877955","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1242/55812, ttl=128 (request in 1073)"
"1075","132.211472","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2414/28169, ttl=128 (reply in 1076)"
"1076","132.211557","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2414/28169, ttl=128 (request in 1075)"
"1077","132.448400","Azurewav_44:a4:d3","Azurewav_c9:65:99","ARP","42","Who has 192.168.100.5? Tell 192.168.100.14"
"1078","132.452455","Azurewav_c9:65:99","Azurewav_44:a4:d3","ARP","42","192.168.100.5 is at 74:c6:3b:c9:65:99"
"1079","132.769598","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56042/60122, ttl=128 (reply in 1080)"
"1080","132.769690","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56042/60122, ttl=128 (request in 1079)"
"1081","132.893488","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1243/56068, ttl=128 (reply in 1082)"
"1082","132.893564","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1243/56068, ttl=128 (request in 1081)"
"1083","133.222919","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2415/28425, ttl=128 (reply in 1084)"
"1084","133.223000","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2415/28425, ttl=128 (request in 1083)"
"1085","133.783552","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56044/60634, ttl=128 (reply in 1086)"
"1086","133.783658","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56044/60634, ttl=128 (request in 1085)"
"1087","133.911408","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1244/56324, ttl=128 (reply in 1088)"
"1088","133.911482","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1244/56324, ttl=128 (request in 1087)"
"1089","134.245120","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2416/28681, ttl=128 (reply in 1090)"
"1090","134.245196","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2416/28681, ttl=128 (request in 1089)"
"1091","134.308523","192.168.100.14","74.125.68.188","TCP","55","[TCP Keep-Alive] 57052  >  5228 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"1092","134.335899","74.125.68.188","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 5228  >  57052 [ACK] Seq=1 Ack=2 Win=262 Len=0 SLE=1 SRE=2"
"1093","134.796518","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56046/61146, ttl=128 (reply in 1094)"
"1094","134.796594","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56046/61146, ttl=128 (request in 1093)"
"1095","134.930263","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1245/56580, ttl=128 (reply in 1096)"
"1096","134.930338","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1245/56580, ttl=128 (request in 1095)"
